l,t,freq,S21
4.8,0.4,15,-5.400098984
4.8,0.4,15.1,-5.544989984
4.8,0.4,15.2,-5.693444104
4.8,0.4,15.3,-5.845663971
4.8,0.4,15.4,-6.00186734
4.8,0.4,15.5,-6.162288514
4.8,0.4,15.6,-6.327179928
4.8,0.4,15.7,-6.496813941
4.8,0.4,15.8,-6.671484859
4.8,0.4,15.9,-6.851511229
4.8,0.4,16,-7.037238459
4.8,0.5,2,-0.544504571
4.8,0.5,2.1,-0.602126507
4.8,0.5,2.2,-0.663046613
4.8,0.5,2.3,-0.727359773
4.8,0.5,2.4,-0.795171836
4.8,0.5,2.5,-0.866600779
4.8,0.5,2.6,-0.941778004
4.8,0.5,2.7,-1.020849797
4.8,0.5,2.8,-1.103978959
4.8,0.5,2.9,-1.191346661
4.8,0.5,3,-1.283154523
4.8,0.5,3.1,-1.379626994
4.8,0.5,3.2,-1.481014051
4.8,0.5,3.3,-1.587594297
4.8,0.5,3.4,-1.699678516
4.8,0.5,3.5,-1.817613763
4.8,0.5,3.6,-1.94178812
4.8,0.5,3.7,-2.072636201
4.8,0.5,3.8,-2.210645602
4.8,0.5,3.9,-2.356364459
4.8,0.5,4,-2.510410353
4.8,0.5,4.1,-2.673480876
4.8,0.5,4.2,-2.846366213
4.8,0.5,4.3,-3.029964219
4.8,0.5,4.4,-3.225298616
4.8,0.5,4.5,-3.433541077
4.8,0.5,4.6,-3.656038253
4.8,0.5,4.7,-3.894345104
4.8,0.5,4.8,-4.150266373
4.8,0.5,4.9,-4.4259087
4.8,0.5,5,-4.72374682
4.8,0.5,5.1,-5.046708664
4.8,0.5,5.2,-5.39828625
4.8,0.5,5.3,-5.782682393
4.8,0.5,5.4,-6.205008131
4.8,0.5,5.5,-6.671553645
4.8,0.5,5.6,-7.190168409
4.8,0.5,5.7,-7.77080849
4.8,0.5,5.8,-8.426348429
4.8,0.5,5.9,-9.173828769
4.8,0.5,6,-10.0364551
4.8,0.5,6.1,-11.0469683
4.8,0.5,6.2,-12.25369457
4.8,0.5,6.3,-13.73230557
4.8,0.5,6.4,-15.61118359
4.8,0.5,6.5,-18.13439825
4.8,0.5,6.6,-21.85100729
4.8,0.5,6.7,-28.23496731
4.8,0.5,6.8,-30.76256535
4.8,0.5,6.9,-22.9254394
4.8,0.5,7,-18.29561939
4.8,0.5,7.1,-15.16847988
4.8,0.5,7.2,-12.81595549
4.8,0.5,7.3,-10.93627782
4.8,0.5,7.4,-9.37902137
4.8,0.5,7.5,-8.059220189
4.8,0.5,7.6,-6.924480638
4.8,0.5,7.7,-5.940258707
4.8,0.5,7.8,-5.082469699
4.8,0.5,7.9,-4.333449789
4.8,0.5,8,-3.679608728
4.8,0.5,8.1,-3.110007992
4.8,0.5,8.2,-2.615480211
4.8,0.5,8.3,-2.188081513
4.8,0.5,8.4,-1.820754974
4.8,0.5,8.5,-1.507128983
4.8,0.5,8.6,-1.241400381
4.8,0.5,8.7,-1.018268572
4.8,0.5,8.8,-0.832897913
4.8,0.5,8.9,-0.680893669
4.8,0.5,9,-0.558282611
4.8,0.5,9.1,-0.461493405
4.8,0.5,9.2,-0.387334687
4.8,0.5,9.3,-0.332970417
4.8,0.5,9.4,-0.295893009
4.8,0.5,9.5,-0.273895151
4.8,0.5,9.6,-0.265041295
4.8,0.5,9.7,-0.267639691
4.8,0.5,9.8,-0.280215639
4.8,0.5,9.9,-0.301486452
4.8,0.5,10,-0.330338404
4.8,0.5,10.1,-0.365805814
4.8,0.5,10.2,-0.407052272
4.8,0.5,10.3,-0.453353947
4.8,0.5,10.4,-0.504084857
4.8,0.5,10.5,-0.558703943
4.8,0.5,10.6,-0.616743782
4.8,0.5,10.7,-0.677800768
4.8,0.5,10.8,-0.741526593
4.8,0.5,10.9,-0.807620874
4.8,0.5,11,-0.87582478
4.8,0.5,11.1,-0.945915532
4.8,0.5,11.2,-1.017701657
4.8,0.5,11.3,-1.091018894
4.8,0.5,11.4,-1.165726671
4.8,0.5,11.5,-1.241705059
4.8,0.5,11.6,-1.318852149
4.8,0.5,11.7,-1.397081791
4.8,0.5,11.8,-1.47632164
4.8,0.5,11.9,-1.556511461
4.8,0.5,12,-1.637601676
4.8,0.5,12.1,-1.719552085
4.8,0.5,12.2,-1.802330764
4.8,0.5,12.3,-1.885913094
4.8,0.5,12.4,-1.970280889
4.8,0.5,12.5,-2.055421611
4.8,0.5,12.6,-2.141327628
4.8,0.5,12.7,-2.227995481
4.8,0.5,12.8,-2.315425112
4.8,0.5,12.9,-2.403619005
4.8,0.5,13,-2.492581164
4.8,0.5,13.1,-2.582315886
4.8,0.5,13.2,-2.672826322
4.8,0.5,13.3,-2.764112962
4.8,0.5,13.4,-2.856172543
4.8,0.5,13.5,-2.948998428
4.8,0.5,13.6,-3.042584212
4.8,0.5,13.7,-3.136932401
4.8,0.5,13.8,-3.23206799
4.8,0.5,13.9,-3.328051815
4.8,0.5,14,-3.424983695
4.8,0.5,14.1,-3.522988151
4.8,0.5,14.2,-3.622188181
4.8,0.5,14.3,-3.722682985
4.8,0.5,14.4,-3.824541211
4.8,0.5,14.5,-3.927808184
4.8,0.5,14.6,-4.032518243
4.8,0.5,14.7,-4.138705144
4.8,0.5,14.8,-4.246408222
4.8,0.5,14.9,-4.35567503
4.8,0.5,15,-4.466561916
4.8,0.5,15.1,-4.579133686
4.8,0.5,15.2,-4.693463037
4.8,0.5,15.3,-4.809630056
4.8,0.5,15.4,-4.927721883
4.8,0.5,15.5,-5.047832571
4.8,0.5,15.6,-5.170063109
4.8,0.5,15.7,-5.294521588
4.8,0.5,15.8,-5.421323487
4.8,0.5,15.9,-5.550592054
4.8,0.5,16,-5.682458781
4.8,0.6,2,-0.531773459
4.8,0.6,2.1,-0.586624812
4.8,0.6,2.2,-0.644361182
4.8,0.6,2.3,-0.705040249
4.8,0.6,2.4,-0.768728649
4.8,0.6,2.5,-0.83550283
4.8,0.6,2.6,-0.905449973
4.8,0.6,2.7,-0.978668977
4.8,0.6,2.8,-1.055271536
4.8,0.6,2.9,-1.135383307
4.8,0.6,3,-1.219145193
4.8,0.6,3.1,-1.306714763
4.8,0.6,3.2,-1.398267822
4.8,0.6,3.3,-1.494000175
4.8,0.6,3.4,-1.594129596
4.8,0.6,3.5,-1.698898056
4.8,0.6,3.6,-1.808574251
4.8,0.6,3.7,-1.923456478
4.8,0.6,3.8,-2.04387592
4.8,0.6,3.9,-2.170200436
4.8,0.6,4,-2.30283891
4.8,0.6,4.1,-2.44224631
4.8,0.6,4.2,-2.588929563
4.8,0.6,4.3,-2.743454423
4.8,0.6,4.4,-2.906453538
4.8,0.6,4.5,-3.07863598
4.8,0.6,4.6,-3.260798552
4.8,0.6,4.7,-3.453839304
4.8,0.6,4.8,-3.658773785
4.8,0.6,4.9,-3.876754726
4.8,0.6,5,-4.109096073
4.8,0.6,5.1,-4.357302574
4.8,0.6,5.2,-4.623106518
4.8,0.6,5.3,-4.908513839
4.8,0.6,5.4,-5.215862541
4.8,0.6,5.5,-5.547897646
4.8,0.6,5.6,-5.907868536
4.8,0.6,5.7,-6.29965722
4.8,0.6,5.8,-6.727950049
4.8,0.6,5.9,-7.198471787
4.8,0.6,6,-7.718311377
4.8,0.6,6.1,-8.296386189
4.8,0.6,6.2,-8.944122199
4.8,0.6,6.3,-9.67648331
4.8,0.6,6.4,-10.51359
4.8,0.6,6.5,-11.48338479
4.8,0.6,6.6,-12.62627598
4.8,0.6,6.7,-14.00381708
4.8,0.6,6.8,-15.71645644
4.8,0.6,6.9,-17.944385
4.8,0.6,7,-21.05728745
4.8,0.6,7.1,-25.95203354
4.8,0.6,7.2,-32.67052093
4.8,0.6,7.3,-26.50598769
4.8,0.6,7.4,-20.9619576
4.8,0.6,7.5,-17.38989356
4.8,0.6,7.6,-14.78380812
4.8,0.6,7.7,-12.73603328
4.8,0.6,7.8,-11.05317284
4.8,0.6,7.9,-9.629972857
4.8,0.6,8,-8.403372721
4.8,0.6,8.1,-7.332858477
4.8,0.6,8.2,-6.390955209
4.8,0.6,8.3,-5.558169319
4.8,0.6,8.4,-4.820093041
4.8,0.6,8.5,-4.16565035
4.8,0.6,8.6,-3.585989359
4.8,0.6,8.7,-3.073764066
4.8,0.6,8.8,-2.622663174
4.8,0.6,8.9,-2.227102174
4.8,0.6,9,-1.88202602
4.8,0.6,9.1,-1.582787191
4.8,0.6,9.2,-1.325074385
4.8,0.6,9.3,-1.104873946
4.8,0.6,9.4,-0.918451046
4.8,0.6,9.5,-0.762341391
4.8,0.6,9.6,-0.633347244
4.8,0.6,9.7,-0.528533819
4.8,0.6,9.8,-0.445223922
4.8,0.6,9.9,-0.380989895
4.8,0.6,10,-0.333642779
4.8,0.6,10.1,-0.301219076
4.8,0.6,10.2,-0.281965719
4.8,0.6,10.3,-0.274323935
4.8,0.6,10.4,-0.276912632
4.8,0.6,10.5,-0.288511852
4.8,0.6,10.6,-0.308046708
4.8,0.6,10.7,-0.334572127
4.8,0.6,10.8,-0.367258587
4.8,0.6,10.9,-0.405378977
4.8,0.6,11,-0.448296615
4.8,0.6,11.1,-0.495454438
4.8,0.6,11.2,-0.546365316
4.8,0.6,11.3,-0.600603426
4.8,0.6,11.4,-0.657796618
4.8,0.6,11.5,-0.71761969
4.8,0.6,11.6,-0.779788475
4.8,0.6,11.7,-0.844054674
4.8,0.6,11.8,-0.910201345
4.8,0.6,11.9,-0.978038976
4.8,0.6,12,-1.047402072
4.8,0.6,12.1,-1.1181462
4.8,0.6,12.2,-1.190145428
4.8,0.6,12.3,-1.263290118
4.8,0.6,12.4,-1.337485014
4.8,0.6,12.5,-1.412647602
4.8,0.6,12.6,-1.488706693
4.8,0.6,12.7,-1.565601205
4.8,0.6,12.8,-1.64327912
4.8,0.6,12.9,-1.72169658
4.8,0.6,13,-1.800817115
4.8,0.6,13.1,-1.880610977
4.8,0.6,13.2,-1.961054565
4.8,0.6,13.3,-2.042129929
4.8,0.6,13.4,-2.123824338
4.8,0.6,13.5,-2.206129905
4.8,0.6,13.6,-2.28904326
4.8,0.6,13.7,-2.372565264
4.8,0.6,13.8,-2.456700748
4.8,0.6,13.9,-2.541458292
4.8,0.6,14,-2.626850016
4.8,0.6,14.1,-2.712891406
4.8,0.6,14.2,-2.799601141
4.8,0.6,14.3,-2.887000951
4.8,0.6,14.4,-2.975115485
4.8,0.6,14.5,-3.063972184
4.8,0.6,14.6,-3.153601188
4.8,0.6,14.7,-3.244035233
4.8,0.6,14.8,-3.335309584
4.8,0.6,14.9,-3.427461966
4.8,0.6,15,-3.520532521
4.8,0.6,15.1,-3.61456378
4.8,0.6,15.2,-3.709600646
4.8,0.6,15.3,-3.805690406
4.8,0.6,15.4,-3.902882758
4.8,0.6,15.5,-4.001229859
4.8,0.6,15.6,-4.100786397
4.8,0.6,15.7,-4.201609692
4.8,0.6,15.8,-4.303759811
4.8,0.6,15.9,-4.407299725
4.8,0.6,16,-4.512295478
4.8,0.7,2,-0.520206904
4.8,0.7,2.1,-0.572255439
4.8,0.7,2.2,-0.627036564
4.8,0.7,2.3,-0.684599114
4.8,0.7,2.4,-0.744996369
4.8,0.7,2.5,-0.808286641
4.8,0.7,2.6,-0.874533895
4.8,0.7,2.7,-0.943808384
4.8,0.7,2.8,-1.016187331
4.8,0.7,2.9,-1.091755652
4.8,0.7,3,-1.170606746
4.8,0.7,3.1,-1.252843346
4.8,0.7,3.2,-1.338578455
4.8,0.7,3.3,-1.42793638
4.8,0.7,3.4,-1.521053869
4.8,0.7,3.5,-1.618081381
4.8,0.7,3.6,-1.719184501
4.8,0.7,3.7,-1.82454553
4.8,0.7,3.8,-1.934365265
4.8,0.7,3.9,-2.048865017
4.8,0.7,4,-2.168288893
4.8,0.7,4.1,-2.292906396
4.8,0.7,4.2,-2.423015381
4.8,0.7,4.3,-2.558945457
4.8,0.7,4.4,-2.701061886
4.8,0.7,4.5,-2.849770088
4.8,0.7,4.6,-3.005520867
4.8,0.7,4.7,-3.168816487
4.8,0.7,4.8,-3.340217785
4.8,0.7,4.9,-3.520352525
4.8,0.7,5,-3.709925266
4.8,0.7,5.1,-3.909729086
4.8,0.7,5.2,-4.120659581
4.8,0.7,5.3,-4.343731706
4.8,0.7,5.4,-4.580100155
4.8,0.7,5.5,-4.831084231
4.8,0.7,5.6,-5.098198421
4.8,0.7,5.7,-5.383190346
4.8,0.7,5.8,-5.688088304
4.8,0.7,5.9,-6.01526151
4.8,0.7,6,-6.367497307
4.8,0.7,6.1,-6.748101494
4.8,0.7,6.2,-7.161030601
4.8,0.7,6.3,-7.611069256
4.8,0.7,6.4,-8.104072505
4.8,0.7,6.5,-8.647304044
4.8,0.7,6.6,-9.249920026
4.8,0.7,6.7,-9.923681014
4.8,0.7,6.8,-10.68403489
4.8,0.7,6.9,-11.55182986
4.8,0.7,7,-12.55615495
4.8,0.7,7.1,-13.73932967
4.8,0.7,7.2,-15.1663256
4.8,0.7,7.3,-16.94428596
4.8,0.7,7.4,-19.26822072
4.8,0.7,7.5,-22.54642851
4.8,0.7,7.6,-27.78293164
4.8,0.7,7.7,-33.69670496
4.8,0.7,7.8,-26.69988605
4.8,0.7,7.9,-21.4922904
4.8,0.7,8,-18.07646903
4.8,0.7,8.1,-15.55317438
4.8,0.7,8.2,-13.55326067
4.8,0.7,8.3,-11.89797076
4.8,0.7,8.4,-10.48854523
4.8,0.7,8.5,-9.265163722
4.8,0.7,8.6,-8.189102198
4.8,0.7,8.7,-7.233997017
4.8,0.7,8.8,-6.381157411
4.8,0.7,8.9,-5.616861831
4.8,0.7,9,-4.930705512
4.8,0.7,9.1,-4.314542861
4.8,0.7,9.2,-3.761786367
4.8,0.7,9.3,-3.266930653
4.8,0.7,9.4,-2.825225556
4.8,0.7,9.5,-2.432451847
4.8,0.7,9.6,-2.084769708
4.8,0.7,9.7,-1.778619581
4.8,0.7,9.8,-1.510660624
4.8,0.7,9.9,-1.277735652
4.8,0.7,10,-1.076853971
4.8,0.7,10.1,-0.905185474
4.8,0.7,10.2,-0.760060997
4.8,0.7,10.3,-0.638975311
4.8,0.7,10.4,-0.539590301
4.8,0.7,10.5,-0.45973682
4.8,0.7,10.6,-0.397414443
4.8,0.7,10.7,-0.350788878
4.8,0.7,10.8,-0.318187149
4.8,0.7,10.9,-0.298090865
4.8,0.7,11,-0.289128008
4.8,0.7,11.1,-0.290063679
4.8,0.7,11.2,-0.299790223
4.8,0.7,11.3,-0.317317103
4.8,0.7,11.4,-0.341760816
4.8,0.7,11.5,-0.372335089
4.8,0.7,11.6,-0.408341509
4.8,0.7,11.7,-0.449160719
4.8,0.7,11.8,-0.494244234
4.8,0.7,11.9,-0.543106905
4.8,0.7,12,-0.595320058
4.8,0.7,12.1,-0.650505259
4.8,0.7,12.2,-0.708328712
4.8,0.7,12.3,-0.768496223
4.8,0.7,12.4,-0.83074871
4.8,0.7,12.5,-0.894858199
4.8,0.7,12.6,-0.960624266
4.8,0.7,12.7,-1.027870896
4.8,0.7,12.8,-1.096443687
4.8,0.7,12.9,-1.166207396
4.8,0.7,13,-1.237043761
4.8,0.7,13.1,-1.308849594
4.8,0.7,13.2,-1.381535086
4.8,0.7,13.3,-1.455022334
4.8,0.7,13.4,-1.529244025
4.8,0.7,13.5,-1.604142296
4.8,0.7,13.6,-1.679667721
4.8,0.7,13.7,-1.755778429
4.8,0.7,13.8,-1.832439322
4.8,0.7,13.9,-1.909621398
4.8,0.7,14,-1.987301148
4.8,0.7,14.1,-2.065460036
4.8,0.7,14.2,-2.144084037
4.8,0.7,14.3,-2.223163241
4.8,0.7,14.4,-2.302691501
4.8,0.7,14.5,-2.382666128
4.8,0.7,14.6,-2.463087631
4.8,0.7,14.7,-2.543959486
4.8,0.7,14.8,-2.625287938
4.8,0.7,14.9,-2.707081836
4.8,0.7,15,-2.789352489
4.8,0.7,15.1,-2.872113541
4.8,0.7,15.2,-2.955380877
4.8,0.7,15.3,-3.039172535
4.8,0.7,15.4,-3.123508642
4.8,0.7,15.5,-3.208411363
4.8,0.7,15.6,-3.293904867
4.8,0.7,15.7,-3.380015295
4.8,0.7,15.8,-3.466770756
4.8,0.7,15.9,-3.55420132
4.8,0.7,16,-3.642339031
4.8,0.8,2,-0.508067047
4.8,0.8,2.1,-0.558477032
4.8,0.8,2.2,-0.611420106
4.8,0.8,2.3,-0.666930827
4.8,0.8,2.4,-0.725046515
4.8,0.8,2.5,-0.785807689
4.8,0.8,2.6,-0.849258501
4.8,0.8,2.7,-0.915447198
4.8,0.8,2.8,-0.984426599
4.8,0.8,2.9,-1.056254595
4.8,0.8,3,-1.130994682
4.8,0.8,3.1,-1.208716524
4.8,0.8,3.2,-1.289496563
4.8,0.8,3.3,-1.373418673
4.8,0.8,3.4,-1.460574871
4.8,0.8,3.5,-1.551066096
4.8,0.8,3.6,-1.645003057
4.8,0.8,3.7,-1.742507175
4.8,0.8,3.8,-1.843711618
4.8,0.8,3.9,-1.948762451
4.8,0.8,4,-2.057819922
4.8,0.8,4.1,-2.171059894
4.8,0.8,4.2,-2.288675454
4.8,0.8,4.3,-2.410878729
4.8,0.8,4.4,-2.537902925
4.8,0.8,4.5,-2.670004653
4.8,0.8,4.6,-2.807466564
4.8,0.8,4.7,-2.950600362
4.8,0.8,4.8,-3.099750248
4.8,0.8,4.9,-3.255296892
4.8,0.8,5,-3.41766201
4.8,0.8,5.1,-3.587313666
4.8,0.8,5.2,-3.764772457
4.8,0.8,5.3,-3.950618732
4.8,0.8,5.4,-4.145501095
4.8,0.8,5.5,-4.350146433
4.8,0.8,5.6,-4.56537185
4.8,0.8,5.7,-4.792098921
4.8,0.8,5.8,-5.031370856
4.8,0.8,5.9,-5.284373295
4.8,0.8,6,-5.552459708
4.8,0.8,6.1,-5.837182682
4.8,0.8,6.2,-6.140332807
4.8,0.8,6.3,-6.463987495
4.8,0.8,6.4,-6.81057296
4.8,0.8,6.5,-7.182943869
4.8,0.8,6.6,-7.584487096
4.8,0.8,6.7,-8.019258932
4.8,0.8,6.8,-8.492169659
4.8,0.8,6.9,-9.009236613
4.8,0.8,7,-9.577938783
4.8,0.8,7.1,-10.20772624
4.8,0.8,7.2,-10.91077338
4.8,0.8,7.3,-11.70313084
4.8,0.8,7.4,-12.60655896
4.8,0.8,7.5,-13.6515899
4.8,0.8,7.6,-14.88295228
4.8,0.8,7.7,-16.36991901
4.8,0.8,7.8,-18.22800916
4.8,0.8,7.9,-20.6704935
4.8,0.8,8,-24.1507356
4.8,0.8,8.1,-29.74148874
4.8,0.8,8.2,-33.74266869
4.8,0.8,8.3,-26.69633517
4.8,0.8,8.4,-21.91983855
4.8,0.8,8.5,-18.69816104
4.8,0.8,8.6,-16.28084891
4.8,0.8,8.7,-14.34591773
4.8,0.8,8.8,-12.73246193
4.8,0.8,8.9,-11.34969749
4.8,0.8,9,-10.14179865
4.8,0.8,9.1,-9.072217025
4.8,0.8,9.2,-8.11586617
4.8,0.8,9.3,-7.25487521
4.8,0.8,9.4,-6.476117118
4.8,0.8,9.5,-5.769686736
4.8,0.8,9.6,-5.127918791
4.8,0.8,9.7,-4.544729402
4.8,0.8,9.8,-4.015160721
4.8,0.8,9.9,-3.535058892
4.8,0.8,10,-3.100843222
4.8,0.8,10.1,-2.709340222
4.8,0.8,10.2,-2.357665275
4.8,0.8,10.3,-2.04314008
4.8,0.8,10.4,-1.763237253
4.8,0.8,10.5,-1.515545451
4.8,0.8,10.6,-1.297749727
4.8,0.8,10.7,-1.10762276
4.8,0.8,10.8,-0.943023399
4.8,0.8,10.9,-0.801899654
4.8,0.8,11,-0.68229388
4.8,0.8,11.1,-0.582348514
4.8,0.8,11.2,-0.500311208
4.8,0.8,11.3,-0.434538643
4.8,0.8,11.4,-0.38349868
4.8,0.8,11.5,-0.345770724
4.8,0.8,11.6,-0.320044405
4.8,0.8,11.7,-0.305116775
4.8,0.8,11.8,-0.29988827
4.8,0.8,11.9,-0.303357738
4.8,0.8,12,-0.314616794
4.8,0.8,12.1,-0.332843765
4.8,0.8,12.2,-0.357297431
4.8,0.8,12.3,-0.387310738
4.8,0.8,12.4,-0.422284631
4.8,0.8,12.5,-0.461682106
4.8,0.8,12.6,-0.505022545
4.8,0.8,12.7,-0.551876409
4.8,0.8,12.8,-0.601860277
4.8,0.8,12.9,-0.654632287
4.8,0.8,13,-0.709887938
4.8,0.8,13.1,-0.76735627
4.8,0.8,13.2,-0.826796398
4.8,0.8,13.3,-0.887994369
4.8,0.8,13.4,-0.950760343
4.8,0.8,13.5,-1.014926047
4.8,0.8,13.6,-1.080342503
4.8,0.8,13.7,-1.146877991
4.8,0.8,13.8,-1.214416225
4.8,0.8,13.9,-1.282854734
4.8,0.8,14,-1.352103415
4.8,0.8,14.1,-1.422083245
4.8,0.8,14.2,-1.492725134
4.8,0.8,14.3,-1.563968909
4.8,0.8,14.4,-1.635762408
4.8,0.8,14.5,-1.708060673
4.8,0.8,14.6,-1.780825243
4.8,0.8,14.7,-1.854023515
4.8,0.8,14.8,-1.927628182
4.8,0.8,14.9,-2.001616737
4.8,0.8,15,-2.075971029
4.8,0.8,15.1,-2.150676873
4.8,0.8,15.2,-2.225723698
4.8,0.8,15.3,-2.301104246
4.8,0.8,15.4,-2.376814296
4.8,0.8,15.5,-2.452852425
4.8,0.8,15.6,-2.529219797
4.8,0.8,15.7,-2.605919977
4.8,0.8,15.8,-2.682958766
4.8,0.8,15.9,-2.760344062
4.8,0.8,16,-2.83808573
4.8,0.9,2,-0.520576101
4.8,0.9,2.1,-0.571971558
4.8,0.9,2.2,-0.625793077
4.8,0.9,2.3,-0.682062183
4.8,0.9,2.4,-0.74080306
4.8,0.9,2.5,-0.802042603
4.8,0.9,2.6,-0.865810534
4.8,0.9,2.7,-0.932139574
4.8,0.9,2.8,-1.001065661
4.8,0.9,2.9,-1.07262821
4.8,0.9,3,-1.146870415
4.8,0.9,3.1,-1.223839591
4.8,0.9,3.2,-1.303587553
4.8,0.9,3.3,-1.386171032
4.8,0.9,3.4,-1.471652139
4.8,0.9,3.5,-1.560098859
4.8,0.9,3.6,-1.651585605
4.8,0.9,3.7,-1.746193817
4.8,0.9,3.8,-1.844012615
4.8,0.9,3.9,-1.945139522
4.8,0.9,4,-2.049681256
4.8,0.9,4.1,-2.157754598
4.8,0.9,4.2,-2.269487359
4.8,0.9,4.3,-2.385019445
4.8,0.9,4.4,-2.504504045
4.8,0.9,4.5,-2.628108951
4.8,0.9,4.6,-2.756018036
4.8,0.9,4.7,-2.888432915
4.8,0.9,4.8,-3.025574805
4.8,0.9,4.9,-3.167686637
4.8,0.9,5,-3.315035438
4.8,0.9,5.1,-3.467915044
4.8,0.9,5.2,-3.626649193
4.8,0.9,5.3,-3.791595071
4.8,0.9,5.4,-3.963147388
4.8,0.9,5.5,-4.141743074
4.8,0.9,5.6,-4.327866742
4.8,0.9,5.7,-4.522057035
4.8,0.9,5.8,-4.724914061
4.8,0.9,5.9,-4.937108146
4.8,0.9,6,-5.159390175
4.8,0.9,6.1,-5.392603907
4.8,0.9,6.2,-5.637700721
4.8,0.9,6.3,-5.895757387
4.8,0.9,6.4,-6.167997655
4.8,0.9,6.5,-6.455818681
4.8,0.9,6.6,-6.76082365
4.8,0.9,6.7,-7.084862452
4.8,0.9,6.8,-7.430082895
4.8,0.9,6.9,-7.798995953
4.8,0.9,7,-8.194559908
4.8,0.9,7.1,-8.620290411
4.8,0.9,7.2,-9.080406674
4.8,0.9,7.3,-9.580029064
4.8,0.9,7.4,-10.12545148
4.8,0.9,7.5,-10.72452525
4.8,0.9,7.6,-11.38721442
4.8,0.9,7.7,-12.12642285
4.8,0.9,7.8,-12.95927026
4.8,0.9,7.9,-13.90914388
4.8,0.9,8,-15.00916636
4.8,0.9,8.1,-16.30842964
4.8,0.9,8.2,-17.88410123
4.8,0.9,8.3,-19.86738139
4.8,0.9,8.4,-22.50669304
4.8,0.9,8.5,-26.34396702
4.8,0.9,8.6,-32.48075609
4.8,0.9,8.7,-33.0787888
4.8,0.9,8.8,-26.46965848
4.8,0.9,8.9,-22.21060289
4.8,0.9,9,-19.23322706
4.8,0.9,9.1,-16.98873772
4.8,0.9,9.2,-15.17127262
4.8,0.9,9.3,-13.60523176
4.8,0.9,9.4,-12.25719825
4.8,0.9,9.5,-11.0731285
4.8,0.9,9.6,-10.01800957
4.8,0.9,9.7,-9.068006683
4.8,0.9,9.8,-8.206153769
4.8,0.9,9.9,-7.419982967
4.8,0.9,10,-6.700101895
4.8,0.9,10.1,-6.039285186
4.8,0.9,10.2,-5.431866673
4.8,0.9,10.3,-4.873317158
4.8,0.9,10.4,-4.35994203
4.8,0.9,10.5,-3.888659416
4.8,0.9,10.6,-3.456834637
4.8,0.9,10.7,-3.062155533
4.8,0.9,10.8,-2.70253858
4.8,0.9,10.9,-2.376058919
4.8,0.9,11,-2.080899428
4.8,0.9,11.1,-1.815315131
4.8,0.9,11.2,-1.577609961
4.8,0.9,11.3,-1.366123354
4.8,0.9,11.4,-1.17922442
4.8,0.9,11.5,-1.015311742
4.8,0.9,11.6,-0.872817029
4.8,0.9,11.7,-0.75021115
4.8,0.9,11.8,-0.646011302
4.8,0.9,11.9,-0.558788342
4.8,0.9,12,-0.487173572
4.8,0.9,12.1,-0.429864494
4.8,0.9,12.2,-0.385629249
4.8,0.9,12.3,-0.353309639
4.8,0.9,12.4,-0.331822722
4.8,0.9,12.5,-0.320161107
4.8,0.9,12.6,-0.31739208
4.8,0.9,12.7,-0.322655765
4.8,0.9,12.8,-0.335162508
4.8,0.9,12.9,-0.35418967
4.8,0.9,13,-0.37907801
4.8,0.9,13.1,-0.409227809
4.8,0.9,13.2,-0.444094858
4.8,0.9,13.3,-0.483186422
4.8,0.9,13.4,-0.526057262
4.8,0.9,13.5,-0.572305777
4.8,0.9,13.6,-0.621570315
4.8,0.9,13.7,-0.673525675
4.8,0.9,13.8,-0.727879838
4.8,0.9,13.9,-0.78437091
4.8,0.9,14,-0.84276431
4.8,0.9,14.1,-0.902850174
4.8,0.9,14.2,-0.964440986
4.8,0.9,14.3,-1.027369414
4.8,0.9,14.4,-1.091486347
4.8,0.9,14.5,-1.15665912
4.8,0.9,14.6,-1.222769913
4.8,0.9,14.7,-1.289714309
4.8,0.9,14.8,-1.357400003
4.8,0.9,14.9,-1.425745652
4.8,0.9,15,-1.494679841
4.8,0.9,15.1,-1.56414018
4.8,0.9,15.2,-1.634072493
4.8,0.9,15.3,-1.704430104
4.8,0.9,15.4,-1.775173197
4.8,0.9,15.5,-1.846268223
4.8,0.9,15.6,-1.917687317
4.8,0.9,15.7,-1.989407657
4.8,0.9,15.8,-2.061410663
4.8,0.9,15.9,-2.133680886
4.8,0.9,16,-2.206204408
4.8,1,2,-0.500746289
4.8,1,2.1,-0.551301258
4.8,1,2.2,-0.604244242
4.8,1,2.3,-0.659573149
4.8,1,2.4,-0.717287704
4.8,1,2.5,-0.777389666
4.8,1,2.6,-0.839883035
4.8,1,2.7,-0.904774281
4.8,1,2.8,-0.972072563
4.8,1,2.9,-1.041789961
4.8,1,3,-1.113941712
4.8,1,3.1,-1.188546454
4.8,1,3.2,-1.265626484
4.8,1,3.3,-1.345208031
4.8,1,3.4,-1.427321535
4.8,1,3.5,-1.512001963
4.8,1,3.6,-1.59928914
4.8,1,3.7,-1.689228117
4.8,1,3.8,-1.781869572
4.8,1,3.9,-1.877270263
4.8,1,4,-1.97549353
4.8,1,4.1,-2.076609857
4.8,1,4.2,-2.1806975
4.8,1,4.3,-2.287843196
4.8,1,4.4,-2.39814294
4.8,1,4.5,-2.51170284
4.8,1,4.6,-2.62864006
4.8,1,4.7,-2.749083818
4.8,1,4.8,-2.873176457
4.8,1,4.9,-3.001074581
4.8,1,5,-3.132950234
4.8,1,5.1,-3.268992156
